-85.253906,35.079741,0.0 
-85.253906,35.079741,0.0 
-85.24601,35.080303,0.0 
-85.24601,35.080303,0.0 
-85.24498,35.078336,0.0 
-85.24498,35.078336,0.0 
-85.24498,35.075246,0.0 
-85.24498,35.075246,0.0 
-85.250473,35.074965,0.0 
-85.250473,35.074965,0.0 
-85.253906,35.072436,0.0 
-85.253906,35.072436,0.0 
-85.264206,35.059791,0.0 
-85.264206,35.059791,0.0 
-85.243607,35.053889,0.0 
-85.243607,35.053889,0.0 
-85.25219,35.042084,0.0 
-85.25219,35.042084,0.0 
-85.263863,35.044614,0.0 
-85.263863,35.044614,0.0 
-85.269356,35.034775,0.0 
-85.269356,35.034775,0.0 
-85.281372,35.038149,0.0 
-85.281372,35.038149,0.0 
-85.296135,35.003847,0.0 
-85.296135,35.003847,0.0 
-85.294762,35.003003,0.0 
-85.294762,35.003003,0.0 
-85.295105,34.999629,0.0 
-85.295105,34.999629,0.0 
-85.300941,35.001316,0.0 
-85.300941,35.001316,0.0 
-85.290642,35.030277,0.0 
-85.290642,35.030277,0.0 
-85.287552,35.033932,0.0 
-85.287552,35.033932,0.0 
-85.286522,35.039835,0.0 
-85.286522,35.039835,0.0 
-85.290642,35.042646,0.0 
-85.290642,35.042646,0.0 
-85.288925,35.04349,0.0 
-85.288925,35.04349,0.0 
-85.286179,35.043771,0.0 
-85.286179,35.043771,0.0 
-85.279999,35.049673,0.0 
-85.279999,35.049673,0.0 
-85.269699,35.058105,0.0 
-85.269699,35.058105,0.0 
-85.271072,35.061196,0.0 
-85.271072,35.061196,0.0 
-85.253906,35.079741,0.0
