-85.334587,35.019032,0.0 
-85.34008,35.000191,0.0 
-85.324459,35.000332,0.0 
-85.302658,35.000332,0.0 
-85.291672,35.03098,0.0 
-85.298195,35.033229,0.0 
-85.303345,35.027607,0.0 
-85.305576,35.028028,0.0 
-85.308151,35.029996,0.0 
-85.307293,35.035338,0.0 
-85.303688,35.040819,0.0 
-85.302315,35.042506,0.0 
-85.30695,35.046862,0.0 
-85.30695,35.049252,0.0 
-85.305576,35.051781,0.0 
-85.302486,35.051781,0.0 
-85.30077,35.051219,0.0 
-85.298023,35.053046,0.0 
-85.301456,35.053889,0.0 
-85.305576,35.055294,0.0 
-85.30901,35.05698,0.0 
-85.312614,35.056559,0.0 
-85.317421,35.055575,0.0 
-85.322227,35.053467,0.0 
-85.326176,35.048268,0.0 
-85.326691,35.042365,0.0 
-85.324974,35.034213,0.0 
-85.323772,35.030277,0.0 
-85.324631,35.024795,0.0 
-85.326347,35.020859,0.0 
-85.330296,35.018891,0.0 
-85.333385,35.018891,0.0 
-85.334587,35.019032,0.0 
-85.334587,35.019032,0.0 
-85.334587,35.019032,0.0
