-85.356903,35.105866,0.0 
-85.356903,35.105866,0.0 
-85.340424,35.09126,0.0 
-85.340424,35.09126,0.0 
-85.33699,35.083956,0.0 
-85.33699,35.083956,0.0 
-85.33699,35.073279,0.0 
-85.33699,35.073279,0.0 
-85.336304,35.063163,0.0 
-85.336304,35.063163,0.0 
-85.34111,35.054732,0.0 
-85.34111,35.054732,0.0 
-85.344543,35.0463,0.0 
-85.344543,35.0463,0.0 
-85.34729,35.037305,0.0 
-85.34729,35.037305,0.0 
-85.34317,35.029996,0.0 
-85.34317,35.029996,0.0 
-85.335617,35.024936,0.0 
-85.335617,35.024936,0.0 
-85.332184,35.024374,0.0 
-85.332184,35.024374,0.0 
-85.328751,35.026623,0.0 
-85.328751,35.026623,0.0 
-85.330811,35.035619,0.0 
-85.330811,35.035619,0.0 
-85.330124,35.050797,0.0 
-85.330124,35.050797,0.0 
-85.324631,35.057543,0.0 
-85.324631,35.057543,0.0 
-85.317764,35.060353,0.0 
-85.317764,35.060353,0.0 
-85.308151,35.061477,0.0 
-85.308151,35.061477,0.0 
-85.303345,35.07946,0.0 
-85.303345,35.07946,0.0 
-85.311584,35.07946,0.0 
-85.311584,35.07946,0.0 
-85.320511,35.089574,0.0 
-85.320511,35.089574,0.0 
-85.321884,35.092945,0.0 
-85.321884,35.092945,0.0 
-85.325317,35.095754,0.0 
-85.325317,35.095754,0.0 
-85.301971,35.121593,0.0 
-85.301971,35.121593,0.0 
-85.310898,35.12384,0.0 
-85.310898,35.12384,0.0 
-85.308838,35.132264,0.0 
-85.308838,35.132264,0.0 
-85.295105,35.129456,0.0 
-85.295105,35.129456,0.0 
-85.288925,35.142371,0.0 
-85.288925,35.142371,0.0 
-85.275879,35.141248,0.0 
-85.275879,35.141248,0.0 
-85.272446,35.1536,0.0 
-85.272446,35.1536,0.0 
-85.276566,35.155284,0.0 
-85.276566,35.155284,0.0 
-85.284119,35.151354,0.0 
-85.284119,35.151354,0.0 
-85.291672,35.1536,0.0 
-85.291672,35.1536,0.0 
-85.306778,35.155846,0.0 
-85.306778,35.155846,0.0 
-85.336304,35.117662,0.0 
-85.336304,35.117662,0.0 
-85.341797,35.115415,0.0 
-85.341797,35.115415,0.0 
-85.356903,35.105866,0.0 

