-85.254593,35.100811,0.0 
-85.267982,35.107552,0.0 
-85.260429,35.11373,0.0 
-85.262146,35.124963,0.0 
-85.276909,35.126367,0.0 
-85.278625,35.122155,0.0 
-85.282745,35.111764,0.0 
-85.288239,35.103058,0.0 
-85.298195,35.089293,0.0 
-85.301628,35.078336,0.0 
-85.304031,35.061477,0.0 
-85.294075,35.058667,0.0 
-85.285835,35.058667,0.0 
-85.279655,35.066254,0.0 
-85.282402,35.080022,0.0 
-85.276566,35.090417,0.0 
-85.261803,35.09744,0.0 
-85.254593,35.100811,0.0 
-85.263519,35.107552,0.0 
-85.263519,35.107552,0.0 
-85.258026,35.114292,0.0 
-85.258026,35.114292,0.0 
-85.259399,35.124963,0.0 
-85.259399,35.124963,0.0 
-85.276566,35.128333,0.0 
-85.276566,35.128333,0.0 
-85.270386,35.14967,0.0 
-85.270386,35.14967,0.0 
-85.259399,35.156968,0.0 
-85.259399,35.156968,0.0 
-85.261459,35.141248,0.0 
-85.261459,35.141248,0.0 
-85.258713,35.139564,0.0 
-85.258713,35.139564,0.0 
-85.254593,35.147424,0.0 
-85.254593,35.147424,0.0 
-85.250473,35.151916,0.0 
-85.250473,35.151916,0.0 
-85.246353,35.147986,0.0 
-85.246353,35.147986,0.0 
-85.181808,35.133387,0.0 
-85.181808,35.133387,0.0 
-85.189362,35.126086,0.0 
-85.189362,35.126086,0.0 
-85.207901,35.109237,0.0 
-85.207901,35.109237,0.0 
-85.225067,35.108113,0.0 
-85.225067,35.108113,0.0 
-85.240173,35.10699,0.0 
-85.240173,35.10699,0.0 
-85.254593,35.100811,0.0
