-85.253906,35.079741,0.0 
-85.253906,35.079741,0.0 
-85.24601,35.080303,0.0 
-85.24601,35.080303,0.0 
-85.24498,35.078336,0.0 
-85.24498,35.078336,0.0 
-85.24498,35.075246,0.0 
-85.24498,35.075246,0.0 
-85.250473,35.074965,0.0 
-85.250473,35.074965,0.0 
-85.253906,35.072436,0.0 
-85.253906,35.072436,0.0 
-85.264206,35.059791,0.0 
-85.264206,35.059791,0.0 
-85.243607,35.053889,0.0 
-85.243607,35.053889,0.0 
-85.25219,35.042084,0.0 
-85.25219,35.042084,0.0 
-85.263863,35.044614,0.0 
-85.263863,35.044614,0.0 
-85.269356,35.034775,0.0 
-85.269356,35.034775,0.0 
-85.281372,35.038149,0.0 
-85.281372,35.038149,0.0 
-85.296135,35.003847,0.0 
-85.296135,35.003847,0.0 
-85.294762,35.003003,0.0 
-85.294762,35.003003,0.0 
-85.295105,34.999629,0.0 
-85.295105,34.999629,0.0 
-85.300941,35.001316,0.0 
-85.300941,35.001316,0.0 
-85.290642,35.030277,0.0 
-85.290642,35.030277,0.0 
-85.287552,35.033932,0.0 
-85.287552,35.033932,0.0 
-85.286522,35.039835,0.0 
-85.286522,35.039835,0.0 
-85.290642,35.042646,0.0 
-85.290642,35.042646,0.0 
-85.288925,35.04349,0.0 
-85.288925,35.04349,0.0 
-85.286179,35.043771,0.0 
-85.286179,35.043771,0.0 
-85.279999,35.049673,0.0 
-85.279999,35.049673,0.0 
-85.269699,35.058105,0.0 
-85.269699,35.058105,0.0 
-85.271072,35.061196,0.0 
-85.271072,35.061196,0.0 
-85.253906,35.079741,0.0 
-85.244293,35.087327,0.0 
-85.244293,35.087327,0.0 
-85.247726,35.098563,0.0 
-85.247726,35.098563,0.0 
-85.23262,35.101372,0.0 
-85.23262,35.101372,0.0 
-85.214767,35.085641,0.0 
-85.214767,35.085641,0.0 
-85.179749,35.09744,0.0 
-85.179749,35.09744,0.0 
-85.179749,35.084517,0.0 
-85.179749,35.084517,0.0 
-85.177689,35.080022,0.0 
-85.177689,35.080022,0.0 
-85.162582,35.075527,0.0 
-85.162582,35.075527,0.0 
-85.174255,35.071593,0.0 
-85.174255,35.071593,0.0 
-85.153656,35.064849,0.0 
-85.153656,35.064849,0.0 
-85.161896,35.059229,0.0 
-85.161896,35.059229,0.0 
-85.178375,35.064849,0.0 
-85.178375,35.064849,0.0 
-85.187988,35.059791,0.0 
-85.187988,35.059791,0.0 
-85.200348,35.062601,0.0 
-85.200348,35.062601,0.0 
-85.205841,35.073841,0.0 
-85.205841,35.073841,0.0 
-85.205154,35.07946,0.0 
-85.205154,35.07946,0.0 
-85.217514,35.081146,0.0 
-85.217514,35.081146,0.0 
-85.225754,35.071031,0.0 
-85.225754,35.071031,0.0 
-85.237427,35.058105,0.0 
-85.237427,35.058105,0.0 
-85.223694,35.055294,0.0 
-85.223694,35.055294,0.0 
-85.229874,35.031683,0.0 
-85.229874,35.031683,0.0 
-85.233307,35.03337,0.0 
-85.233307,35.03337,0.0 
-85.246353,35.036743,0.0 
-85.246353,35.036743,0.0 
-85.2491,35.03337,0.0 
-85.2491,35.03337,0.0 
-85.263519,35.03843,0.0 
-85.263519,35.03843,0.0 
-85.262146,35.041803,0.0 
-85.262146,35.041803,0.0 
-85.25528,35.041241,0.0 
-85.25528,35.041241,0.0 
-85.24704,35.04349,0.0 
-85.24704,35.04349,0.0 
-85.241547,35.052484,0.0 
-85.241547,35.052484,0.0 
-85.258713,35.060915,0.0 
-85.258713,35.060915,0.0 
-85.250473,35.071593,0.0 
-85.250473,35.071593,0.0 
-85.246353,35.072717,0.0 
-85.246353,35.072717,0.0 
-85.242233,35.07946,0.0 
-85.242233,35.07946,0.0 
-85.253906,35.079741,0.0
